date,sales,onpromotion,transactions,dcoilwtico,year,month,day,dayofweek,is_weekend
2015-02-27,436488.424914,4475,80395.0,49.84,2015,2,27,4,0
2015-02-28,635263.400075,504,97647.0,49.84,2015,2,28,5,1
2015-03-01,820434.978924,617,100885.0,49.84,2015,3,1,6,1
2015-03-02,546037.787999,464,84649.0,49.59,2015,3,2,0,0
2015-03-03,492365.24083,571,83100.0,50.43,2015,3,3,1,0
2015-03-04,483330.548167,608,84199.0,51.53,2015,3,4,2,0
2015-03-05,428599.809059,2679,79040.0,50.76,2015,3,5,3,0
2015-03-06,463723.974873,4451,82542.0,49.61,2015,3,6,4,0
2015-03-07,657377.210913,660,102516.0,49.61,2015,3,7,5,1
2015-03-08,659563.411966,538,95738.0,49.61,2015,3,8,6,1
2015-03-09,480371.950086,557,83173.0,49.95,2015,3,9,0,0
2015-03-10,457881.7640763,567,82922.0,48.42,2015,3,10,1,0
2015-03-11,425617.727075,572,80024.0,48.06,2015,3,11,2,0
2015-03-12,382588.6690535,2664,75430.0,47.12,2015,3,12,3,0
2015-03-13,434805.995204,4501,80200.0,44.88,2015,3,13,4,0
2015-03-14,616609.760896,649,98468.0,44.88,2015,3,14,5,1
2015-03-15,662700.871933,636,93123.0,44.88,2015,3,15,6,1
2015-03-16,466598.425914,597,81430.0,43.93,2015,3,16,0,0
2015-03-17,415359.51603,581,77689.0,43.39,2015,3,17,1,0
2015-03-18,398629.999994,600,75660.0,44.63,2015,3,18,2,0
2015-03-19,373324.3829895,2698,74414.0,44.02,2015,3,19,3,0
2015-03-20,467687.945081,4477,83777.0,46.0,2015,3,20,4,0
2015-03-21,624099.228222,597,99233.0,46.0,2015,3,21,5,1
2015-03-22,646466.401887,666,93794.0,46.0,2015,3,22,6,1
2015-03-23,462664.2370045,543,80606.0,47.4,2015,3,23,0,0
2015-03-24,407369.722015,445,77293.0,47.03,2015,3,24,1,0
2015-03-25,408258.189916,579,77842.0,48.75,2015,3,25,2,0
2015-03-26,367006.957001,2769,73600.0,51.41,2015,3,26,3,0
2015-03-27,436906.608975,4596,80951.0,48.83,2015,3,27,4,0
2015-03-28,589854.7040575,587,94064.0,48.83,2015,3,28,5,1
2015-03-29,641213.770163,669,91104.0,48.83,2015,3,29,6,1
2015-03-30,437878.834978,632,77318.0,48.66,2015,3,30,0,0
2015-03-31,443278.893073,590,80716.0,47.72,2015,3,31,1,0
2015-04-01,557223.161038,777,89824.0,50.12,2015,4,1,2,0
2015-04-02,524588.902022,2854,90983.0,49.13,2015,4,2,3,0
2015-04-03,510296.785948,4598,85946.0,49.13,2015,4,3,4,0
2015-04-04,653894.195903,712,99813.0,49.13,2015,4,4,5,1
2015-04-05,659669.577136,707,91181.0,49.13,2015,4,5,6,1
2015-04-06,519734.816963,578,85469.0,52.08,2015,4,6,0,0
2015-04-07,464788.21798,631,81779.0,53.95,2015,4,7,1,0
2015-04-08,461140.213006,753,81262.0,50.44,2015,4,8,2,0
2015-04-09,398718.315935,2883,76461.0,50.79,2015,4,9,3,0
2015-04-10,445869.298012,4725,81510.0,51.63,2015,4,10,4,0
2015-04-11,610603.017074,736,97337.0,51.63,2015,4,11,5,1
2015-04-12,659939.024086,715,95678.0,51.63,2015,4,12,6,1
2015-04-13,453724.756048,643,82116.0,51.95,2015,4,13,0,0
2015-04-14,403623.396979,666,75244.0,53.3,2015,4,14,1,0
2015-04-15,438106.287965,739,80265.0,56.25,2015,4,15,2,0
2015-04-16,418643.193957,3374,77637.0,56.69,2015,4,16,3,0
2015-04-17,456303.236748,5102,80726.0,55.71,2015,4,17,4,0
2015-04-18,629155.66071,1195,99304.0,55.71,2015,4,18,5,1
2015-04-19,684544.950159,1249,94790.0,55.71,2015,4,19,6,1
2015-04-20,481694.770966,1146,82615.0,56.37,2015,4,20,0,0
2015-04-21,426018.313035,1090,78187.0,55.58,2015,4,21,1,0
2015-04-22,421108.210059,1250,78529.0,56.17,2015,4,22,2,0
2015-04-23,392147.042002,3300,75289.0,56.59,2015,4,23,3,0
2015-04-24,437625.507963,5216,79301.0,55.98,2015,4,24,4,0
2015-04-25,588781.512939,1185,95572.0,55.98,2015,4,25,5,1
2015-04-26,625901.000988,1169,90784.0,55.98,2015,4,26,6,1
2015-04-27,425049.148087,1046,77486.0,55.56,2015,4,27,0,0
2015-04-28,374839.1850745,1057,73013.0,57.05,2015,4,28,1,0
2015-04-29,398724.330055,1012,75690.0,58.55,2015,4,29,2,0
2015-04-30,432612.141938,3267,79564.0,59.62,2015,4,30,3,0
2015-05-01,674509.400095,5555,94567.0,59.1,2015,5,1,4,0
2015-05-02,711052.273896,1343,100716.0,59.1,2015,5,2,5,1
2015-05-03,742887.785029,1381,94618.0,59.1,2015,5,3,6,1
2015-05-04,556245.147953,1282,84198.0,58.92,2015,5,4,0,0
2015-05-05,509493.227021,1240,82729.0,60.38,2015,5,5,1,0
2015-05-06,504999.550962,1340,83390.0,60.93,2015,5,6,2,0
2015-05-07,444082.309939,3372,80437.0,58.99,2015,5,7,3,0
2015-05-08,481304.22297,5130,85892.0,59.41,2015,5,8,4,0
2015-05-09,706705.4400759999,1156,115616.0,59.41,2015,5,9,5,1
2015-05-10,558062.273048,1024,95869.0,59.41,2015,5,10,6,1
2015-05-11,524864.051063,1055,81414.0,59.23,2015,5,11,0,0
2015-05-12,452162.874045,1014,77407.0,60.72,2015,5,12,1,0
2015-05-13,446915.639008,1172,75555.0,60.5,2015,5,13,2,0
2015-05-14,395609.666087,3153,72043.0,59.89,2015,5,14,3,0
2015-05-15,483535.538107,5076,80107.0,59.73,2015,5,15,4,0
2015-05-16,709798.552994,1196,99115.0,59.73,2015,5,16,5,1
2015-05-17,798186.132143,1060,97521.0,59.73,2015,5,17,6,1
2015-05-18,496595.01098,968,80398.0,59.44,2015,5,18,0,0
2015-05-19,446375.4880335,999,76783.0,57.3,2015,5,19,1,0
2015-05-20,466238.630977,1232,78779.0,58.96,2015,5,20,2,0
2015-05-21,417006.136035,3115,74029.0,60.18,2015,5,21,3,0
2015-05-22,458727.917031,4923,78307.0,58.88,2015,5,22,4,0
2015-05-23,658882.9229615,970,95351.0,58.88,2015,5,23,5,1
2015-05-24,738068.426823,1012,93816.0,58.88,2015,5,24,6,1
2015-05-25,534802.790004,941,77956.0,58.88,2015,5,25,0,0
2015-05-26,463132.406006,887,74097.0,57.29,2015,5,26,1,0
2015-05-27,481804.96096,1007,76164.0,57.51,2015,5,27,2,0
2015-05-28,428506.881011,3183,73171.0,57.69,2015,5,28,3,0
2015-05-29,560519.530038,5079,83081.0,60.25,2015,5,29,4,0
2015-05-30,855728.291973,992,102728.0,60.25,2015,5,30,5,1
2015-05-31,1023564.76704,1025,108057.0,60.25,2015,5,31,6,1
2015-06-01,812081.2027655,1388,91732.0,60.24,2015,6,1,0,0
2015-06-02,753430.6418917,3643,84760.0,61.3,2015,6,2,1,0
2015-06-03,747929.452075,5581,82916.0,59.67,2015,6,3,2,0
2015-06-04,608994.6461083,3401,79588.0,58.0,2015,6,4,3,0
2015-06-05,657675.126037,5144,83671.0,59.11,2015,6,5,4,0
2015-06-06,904437.271141,1066,99584.0,59.11,2015,6,6,5,1
2015-06-07,1070695.9178497,1068,98730.0,59.11,2015,6,7,6,1
2015-06-08,696952.81204,949,81106.0,58.15,2015,6,8,0,0
2015-06-09,623725.1071692,3216,78401.0,60.15,2015,6,9,1,0
2015-06-10,641435.3719983,5373,77775.0,61.36,2015,6,10,2,0
2015-06-11,510019.1489275,1369,73723.0,60.74,2015,6,11,3,0
2015-06-12,606616.000975,6500,79332.0,59.96,2015,6,12,4,0
2015-06-13,840727.775905,1564,95583.0,59.96,2015,6,13,5,1
2015-06-14,967745.7218685,2239,93452.0,59.96,2015,6,14,6,1
2015-06-15,666557.1317587,1495,79423.0,59.53,2015,6,15,0,0
2015-06-16,672637.824072,3629,80948.0,60.01,2015,6,16,1,0
2015-06-17,677171.157112,8606,80273.0,59.89,2015,6,17,2,0
2015-06-18,556155.0391433,1775,76902.0,60.41,2015,6,18,3,0
2015-06-19,659233.5706609,6748,83715.0,59.62,2015,6,19,4,0
2015-06-20,936951.654373,1586,108362.0,59.62,2015,6,20,5,1
2015-06-21,790568.421132,2389,92077.0,59.62,2015,6,21,6,1
2015-06-22,701208.22895,1617,81755.0,60.01,2015,6,22,0,0
2015-06-23,640322.326029,3756,78858.0,61.05,2015,6,23,1,0
2015-06-24,643411.714061,9265,74979.0,60.01,2015,6,24,2,0
2015-06-25,518700.9558973,1154,72661.0,59.59,2015,6,25,3,0
2015-06-26,593299.460788,6213,78165.0,59.41,2015,6,26,4,0
2015-06-27,831492.4641955,1166,92052.0,59.41,2015,6,27,5,1
2015-06-28,976563.5890657,1994,93170.0,59.41,2015,6,28,6,1
2015-06-29,639072.192193,1006,76946.0,58.34,2015,6,29,0,0
2015-06-30,669548.425059,2927,80264.0,59.48,2015,6,30,1,0
2015-07-01,885953.200992,8448,89117.0,56.94,2015,7,1,2,0
2015-07-02,705642.2820965,1306,83862.0,56.93,2015,7,2,3,0
2015-07-03,772773.3939200001,6484,88101.0,56.93,2015,7,3,4,0
2015-07-04,1018541.84294,1252,102116.0,56.93,2015,7,4,5,1
2015-07-05,982427.6819,2065,94248.0,56.93,2015,7,5,6,1
2015-07-06,754949.70914,1033,86147.0,52.48,2015,7,6,0,0
2015-07-07,654821.0515315,2971,76716.0,52.33,2015,7,7,1,0
2015-07-08,732992.130029,8236,84116.0,51.61,2015,7,8,2,0
2015-07-09,605032.4963965,1214,79197.0,52.76,2015,7,9,3,0
2015-07-10,643986.381178,6406,81733.0,52.74,2015,7,10,4,0
2015-07-11,794984.703157,1137,91861.0,52.74,2015,7,11,5,1
2015-07-12,898731.936734,1942,90004.0,52.74,2015,7,12,6,1
2015-07-13,647967.077874,1009,80081.0,52.19,2015,7,13,0,0
2015-07-14,601452.258023,2851,76798.0,53.05,2015,7,14,1,0
2015-07-15,664505.1001790001,8255,80203.0,51.4,2015,7,15,2,0
2015-07-16,584042.727022,1225,77483.0,50.9,2015,7,16,3,0
2015-07-17,653452.17114,6503,82400.0,50.88,2015,7,17,4,0
2015-07-18,826353.336031,1126,93463.0,50.88,2015,7,18,5,1
2015-07-19,894707.299378,1938,89543.0,50.88,2015,7,19,6,1
2015-07-20,685961.243972,1357,82542.0,50.11,2015,7,20,0,0
2015-07-21,607836.498977,3157,78316.0,50.59,2015,7,21,1,0
2015-07-22,631385.408886,8415,77969.0,49.27,2015,7,22,2,0
2015-07-23,541511.421067,1482,74744.0,48.11,2015,7,23,3,0
2015-07-24,635244.2449785,6714,83784.0,47.98,2015,7,24,4,0
2015-07-25,797427.520942,1529,92906.0,47.98,2015,7,25,5,1
2015-07-26,875032.0362592,2383,90148.0,47.98,2015,7,26,6,1
2015-07-27,652999.1942961001,1466,80240.0,47.17,2015,7,27,0,0
2015-07-28,594977.6665523,3408,77193.0,47.97,2015,7,28,1,0
2015-07-29,625449.98155,8747,78724.0,48.77,2015,7,29,2,0
2015-07-30,543393.592625,1662,75122.0,48.53,2015,7,30,3,0
2015-07-31,695083.4489723,7021,85907.0,47.11,2015,7,31,4,0
2015-08-01,1044894.790061,1448,105307.0,47.11,2015,8,1,5,1
2015-08-02,1043495.475018,2194,97134.0,47.11,2015,8,2,6,1
2015-08-03,811119.83411,1405,89639.0,45.25,2015,8,3,0,0
2015-08-04,726613.35811,3489,85613.0,45.75,2015,8,4,1,0
2015-08-05,724346.594,8919,84912.0,45.13,2015,8,5,2,0
2015-08-06,583375.211759,1529,80008.0,44.69,2015,8,6,3,0
2015-08-07,663326.5180703,6744,85461.0,43.87,2015,8,7,4,0
2015-08-08,784099.215997,1436,93044.0,43.87,2015,8,8,5,1
2015-08-09,679410.125135,2287,79233.0,43.87,2015,8,9,6,1
2015-08-10,785477.934216,1389,87127.0,44.94,2015,8,10,0,0
2015-08-11,668280.357956,3358,82118.0,43.11,2015,8,11,1,0
2015-08-12,678064.7316857,7917,82224.0,43.22,2015,8,12,2,0
2015-08-13,557859.477954,1482,77320.0,42.27,2015,8,13,3,0
2015-08-14,734484.205049,6748,85068.0,42.45,2015,8,14,4,0
2015-08-15,936339.026059,1434,101204.0,42.45,2015,8,15,5,1
2015-08-16,913846.62503,2166,91810.0,42.45,2015,8,16,6,1
2015-08-17,694747.161863,1393,84497.0,41.93,2015,8,17,0,0
2015-08-18,629475.6430527,3316,81121.0,42.58,2015,8,18,1,0
2015-08-19,653733.3600063,7781,81318.0,40.75,2015,8,19,2,0
2015-08-20,569443.704073,1511,78717.0,41.0,2015,8,20,3,0
2015-08-21,653281.208151,7086,85259.0,40.45,2015,8,21,4,0
2015-08-22,803270.157597,1653,94782.0,40.45,2015,8,22,5,1
2015-08-23,865755.397429,2412,89641.0,40.45,2015,8,23,6,1
2015-08-24,681575.9899773,1491,82462.0,38.22,2015,8,24,0,0
2015-08-25,624698.33755,3525,78984.0,39.15,2015,8,25,1,0
2015-08-26,640075.9908365,8142,78623.0,38.5,2015,8,26,2,0
2015-08-27,548043.327354,1462,75910.0,42.47,2015,8,27,3,0
2015-08-28,635737.2322,6846,81668.0,45.29,2015,8,28,4,0
2015-08-29,876953.096934,1484,96050.0,45.29,2015,8,29,5,1
2015-08-30,975697.601858,2310,92502.0,45.29,2015,8,30,6,1
2015-08-31,776152.5521897,1257,86301.0,49.2,2015,8,31,0,0
2015-09-01,906549.992952,3595,90485.0,45.38,2015,9,1,1,0
2015-09-02,879033.0925,8161,88953.0,46.3,2015,9,2,2,0
2015-09-03,707093.042,2241,83192.0,46.75,2015,9,3,3,0
2015-09-04,736395.302632,7802,84429.0,46.02,2015,9,4,4,0
2015-09-05,1052868.394291,2570,103308.0,46.02,2015,9,5,5,1
2015-09-06,1147642.583011,3486,100483.0,46.02,2015,9,6,6,1
2015-09-07,767382.7769737,2391,85728.0,46.02,2015,9,7,0,0
2015-09-08,677312.236066,4385,81290.0,45.92,2015,9,8,1,0
2015-09-09,705633.4998935,8964,81083.0,44.13,2015,9,9,2,0
2015-09-10,577743.795026,2597,76378.0,45.85,2015,9,10,3,0
2015-09-11,651330.167952,7873,80722.0,44.75,2015,9,11,4,0
2015-09-12,921524.436013,2572,96719.0,44.75,2015,9,12,5,1
2015-09-13,1023345.318906,3511,94872.0,44.75,2015,9,13,6,1
2015-09-14,688405.190061,2433,80058.0,44.07,2015,9,14,0,0
2015-09-15,682134.3540295,4657,80367.0,44.58,2015,9,15,1,0
2015-09-16,742089.667998,9156,81886.0,47.12,2015,9,16,2,0
2015-09-17,593577.802125,2563,75483.0,46.93,2015,9,17,3,0
2015-09-18,653805.874946,7943,80610.0,44.71,2015,9,18,4,0
2015-09-19,935893.481059,2727,97499.0,44.71,2015,9,19,5,1
2015-09-20,1037532.860693,3551,94345.0,44.71,2015,9,20,6,1
2015-09-21,717725.376959,2517,81429.0,46.67,2015,9,21,0,0
2015-09-22,641914.7389995,4480,77608.0,46.17,2015,9,22,1,0
2015-09-23,690419.721922,9189,78775.0,44.53,2015,9,23,2,0
2015-09-24,557321.610921,2352,73545.0,44.94,2015,9,24,3,0
2015-09-25,646083.8750635,7739,79507.0,45.55,2015,9,25,4,0
2015-09-26,890486.060145,2486,94388.0,45.55,2015,9,26,5,1
2015-09-27,1018062.963565,3382,92915.0,45.55,2015,9,27,6,1
2015-09-28,671261.0640092,2245,77182.0,44.4,2015,9,28,0,0
2015-09-29,609130.6581453,4278,74165.0,45.24,2015,9,29,1,0
2015-09-30,711182.539054,9027,77848.0,45.06,2015,9,30,2,0
2015-10-01,796340.858947,2231,83792.0,44.75,2015,10,1,3,0
2015-10-02,830719.387744,7801,87428.0,45.54,2015,10,2,4,0
2015-10-03,1179376.177625,2220,105572.0,45.54,2015,10,3,5,1
2015-10-04,1234130.938595,3011,100646.0,45.54,2015,10,4,6,1
2015-10-05,809524.837996,1990,86220.0,46.28,2015,10,5,0,0
2015-10-06,696169.275967,3989,80330.0,48.53,2015,10,6,1,0
2015-10-07,720562.330573,8798,81073.0,47.86,2015,10,7,2,0
2015-10-08,603066.030064,2042,78172.0,49.46,2015,10,8,3,0
2015-10-09,873934.7190479999,7815,90250.0,49.67,2015,10,9,4,0
2015-10-10,867556.973019,1969,94991.0,49.67,2015,10,10,5,1
2015-10-11,973329.203973,2852,90881.0,49.67,2015,10,11,6,1
2015-10-12,721634.5721813,1864,80029.0,47.09,2015,10,12,0,0
2015-10-13,585141.5538577,3899,72375.0,46.7,2015,10,13,1,0
2015-10-14,688198.106351,8778,76395.0,46.63,2015,10,14,2,0
2015-10-15,577952.197162,1289,75010.0,46.38,2015,10,15,3,0
2015-10-16,693829.351874,6959,83029.0,47.3,2015,10,16,4,0
2015-10-17,958052.958031,1355,98871.0,47.3,2015,10,17,5,1
2015-10-18,1071477.102879,2212,96231.0,47.3,2015,10,18,6,1
2015-10-19,699259.488037,1166,79787.0,45.91,2015,10,19,0,0
2015-10-20,660308.361186,3039,78289.0,45.84,2015,10,20,1,0
2015-10-21,672847.3460333,7950,78173.0,45.22,2015,10,21,2,0
2015-10-22,547020.0469813,1019,73095.0,44.9,2015,10,22,3,0
2015-10-23,639040.6062,6519,78019.0,43.91,2015,10,23,4,0
2015-10-24,859950.710621,915,93418.0,43.91,2015,10,24,5,1
2015-10-25,1018783.141953,1822,93799.0,43.91,2015,10,25,6,1
2015-10-26,649914.352338,842,76122.0,43.19,2015,10,26,0,0
2015-10-27,587066.101075,2944,73841.0,43.21,2015,10,27,1,0
2015-10-28,599388.1222552,7811,74249.0,45.93,2015,10,28,2,0
2015-10-29,511860.0689186,1392,70572.0,46.02,2015,10,29,3,0
2015-10-30,635875.8911987,7060,81174.0,46.6,2015,10,30,4,0
2015-10-31,915956.851878,1667,98651.0,46.6,2015,10,31,5,1
2015-11-01,819250.388037,2621,83827.0,46.6,2015,11,1,6,1
2015-11-02,762549.794932,1715,80162.0,46.12,2015,11,2,0,0
2015-11-03,1033439.132986,3898,92896.0,47.88,2015,11,3,1,0
2015-11-04,855494.43996,9041,85572.0,46.32,2015,11,4,2,0
2015-11-05,649662.670907,1872,78103.0,45.27,2015,11,5,3,0
2015-11-06,671145.788057,7448,79994.0,44.32,2015,11,6,4,0
2015-11-07,929723.344157,1881,96498.0,44.32,2015,11,7,5,1
2015-11-08,1077361.9559685,2868,96692.0,44.32,2015,11,8,6,1
2015-11-09,683644.901987,1707,78801.0,43.87,2015,11,9,0,0
2015-11-10,623529.1790699,3788,77488.0,44.23,2015,11,10,1,0
2015-11-11,689746.212316,8741,77427.0,42.95,2015,11,11,2,0
2015-11-12,506937.6640027,1777,72788.0,41.74,2015,11,12,3,0
2015-11-13,626674.025055,7175,80292.0,40.69,2015,11,13,4,0
2015-11-14,867597.332909,2300,96119.0,40.69,2015,11,14,5,1
2015-11-15,1056159.462651,3508,96807.0,40.69,2015,11,15,6,1
2015-11-16,716508.7092175,2524,80136.0,41.68,2015,11,16,0,0
2015-11-17,618919.988059,4525,76290.0,40.73,2015,11,17,1,0
2015-11-18,683954.18795,9935,78369.0,40.75,2015,11,18,2,0
2015-11-19,560452.567301,2888,74410.0,40.55,2015,11,19,3,0
2015-11-20,665619.668251,8109,83456.0,39.39,2015,11,20,4,0
2015-11-21,863726.8816559,2473,94660.0,39.39,2015,11,21,5,1
2015-11-22,1015844.2849005,3537,93697.0,39.39,2015,11,22,6,1
2015-11-23,696685.460932,2307,78586.0,39.27,2015,11,23,0,0
2015-11-24,612710.200935,4508,76930.0,40.89,2015,11,24,1,0
2015-11-25,658917.83013,9548,79328.0,41.22,2015,11,25,2,0
2015-11-26,530358.330027,2134,74586.0,41.22,2015,11,26,3,0
2015-11-27,645087.0350447,7812,83890.0,40.57,2015,11,27,4,0
2015-11-28,850596.003884,2432,95616.0,40.57,2015,11,28,5,1
2015-11-29,1070619.802932,3235,99517.0,40.57,2015,11,29,6,1
2015-11-30,762036.1239965,2190,85256.0,40.43,2015,11,30,0,0
2015-12-01,857620.9426407,5121,87991.0,40.58,2015,12,1,1,0
2015-12-02,867269.5758400001,10113,88508.0,39.93,2015,12,2,2,0
2015-12-03,676883.031992,2513,84532.0,41.08,2015,12,3,3,0
2015-12-04,749354.1319635,8073,87033.0,40.0,2015,12,4,4,0
2015-12-05,966202.367876,2404,100637.0,40.0,2015,12,5,5,1
2015-12-06,1143119.31945,3188,100258.0,40.0,2015,12,6,6,1
2015-12-07,822334.708983,2031,88424.0,37.64,2015,12,7,0,0
2015-12-08,712569.16983,4241,83706.0,37.46,2015,12,8,1,0
2015-12-09,747893.782087,9603,86615.0,37.16,2015,12,9,2,0
2015-12-10,657427.1785246,2013,83880.0,36.76,2015,12,10,3,0
2015-12-11,708392.807819,7574,89351.0,35.65,2015,12,11,4,0
2015-12-12,915667.884291,2179,103409.0,35.65,2015,12,12,5,1
2015-12-13,1059425.4213405,2924,100875.0,35.65,2015,12,13,6,1
2015-12-14,811613.7221567,1672,88540.0,36.31,2015,12,14,0,0
2015-12-15,779809.953397,5965,89726.0,37.32,2015,12,15,1,0
2015-12-16,859930.249129,11274,95973.0,35.55,2015,12,16,2,0
2015-12-17,809809.748717,2120,98732.0,34.98,2015,12,17,3,0
2015-12-18,893569.902701,7493,101639.0,34.72,2015,12,18,4,0
2015-12-19,1095523.5178683,2231,123810.0,34.72,2015,12,19,5,1
2015-12-20,1175416.9636673,3037,120843.0,34.72,2015,12,20,6,1
2015-12-21,1072887.476889,1811,124711.0,34.55,2015,12,21,0,0
2015-12-22,1141861.90926,4122,138921.0,36.12,2015,12,22,1,0
2015-12-23,1196146.056374,9276,153338.0,36.76,2015,12,23,2,0
2015-12-24,1083680.315238,1838,171169.0,37.62,2015,12,24,3,0
2015-12-26,946725.190766,1725,113594.0,37.62,2015,12,26,5,1
2015-12-27,837714.129168,2582,93020.0,37.62,2015,12,27,6,1
2015-12-28,789684.9127821,1316,95257.0,36.36,2015,12,28,0,0
2015-12-29,870762.025758,3848,104623.0,37.88,2015,12,29,1,0
2015-12-30,1030043.735764,9068,118947.0,36.59,2015,12,30,2,0
2015-12-31,964641.5415009999,1638,131826.0,37.13,2015,12,31,3,0
2016-01-01,16433.394,159,0.0,37.13,2016,1,1,4,0
2016-01-02,1066677.424862,1832,69628.0,37.13,2016,1,2,5,1
2016-01-03,1226735.719895,2936,0.0,37.13,2016,1,3,6,1
2016-01-04,955956.875097,1741,17829.0,36.81,2016,1,4,0,0
2016-01-05,835320.439089,3950,89018.0,35.97,2016,1,5,1,0
2016-01-06,821685.655923,8959,88846.0,33.97,2016,1,6,2,0
2016-01-07,653504.3669428,1998,80412.0,33.29,2016,1,7,3,0
2016-01-08,713608.3341557,7235,83344.0,33.2,2016,1,8,4,0
2016-01-09,989209.458148,1793,100975.0,33.2,2016,1,9,5,1
2016-01-10,1094693.83696,2700,97323.0,33.2,2016,1,10,6,1
2016-01-11,705495.240963,1467,80506.0,31.42,2016,1,11,0,0
2016-01-12,647058.461085,3683,77696.0,30.42,2016,1,12,1,0
2016-01-13,660045.317135,8823,76217.0,30.42,2016,1,13,2,0
2016-01-14,561972.62307,1917,74909.0,31.22,2016,1,14,3,0
2016-01-15,671027.100027,7696,83105.0,29.45,2016,1,15,4,0
2016-01-16,959827.146436,2282,99698.0,29.45,2016,1,16,5,1
2016-01-17,1057997.343303,3141,95155.0,29.45,2016,1,17,6,1
2016-01-18,709784.229951,2201,81486.0,29.45,2016,1,18,0,0
2016-01-19,630929.75099,4738,76092.0,28.47,2016,1,19,1,0
2016-01-20,738744.013045,10589,82989.0,26.68,2016,1,20,2,0
2016-01-21,552820.7690359,940,74141.0,29.55,2016,1,21,3,0
2016-01-22,648431.428037,6542,79760.0,32.07,2016,1,22,4,0
2016-01-23,906754.833923,924,95634.0,32.07,2016,1,23,5,1
2016-01-24,980927.7570135,1964,89786.0,32.07,2016,1,24,6,1
2016-01-25,658090.687097,782,76042.0,30.31,2016,1,25,0,0
2016-01-26,609465.787904,3075,75639.0,29.54,2016,1,26,1,0
2016-01-27,647254.67807,8217,76912.0,32.32,2016,1,27,2,0
2016-01-28,533709.8489592,2483,73110.0,33.21,2016,1,28,3,0
2016-01-29,660492.758086,8261,81081.0,33.66,2016,1,29,4,0
2016-01-30,969938.376831,2791,98201.0,33.66,2016,1,30,5,1
2016-01-31,1093211.2294,3759,95671.0,33.66,2016,1,31,6,1
2016-02-01,872063.3148838,2805,87827.0,31.62,2016,2,1,0,0
2016-02-02,765233.207779,4924,84928.0,29.9,2016,2,2,1,0
2016-02-03,772360.939004,9935,84704.0,32.29,2016,2,3,2,0
2016-02-04,650328.166941,3326,82446.0,31.63,2016,2,4,3,0
2016-02-05,768586.5079877,9244,89355.0,30.86,2016,2,5,4,0
2016-02-06,941954.07605,3667,100641.0,30.86,2016,2,6,5,1
2016-02-07,697791.630994,4184,78884.0,30.86,2016,2,7,6,1
2016-02-08,636542.677274,3245,75047.0,29.71,2016,2,8,0,0
2016-02-09,746939.64016,5542,79222.0,27.96,2016,2,9,1,0
2016-02-10,790988.713851,10965,86720.0,27.54,2016,2,10,2,0
2016-02-11,646376.371075,5650,81444.0,26.19,2016,2,11,3,0
2016-02-12,698152.0698755,11248,87451.0,29.32,2016,2,12,4,0
2016-02-13,859023.0269945,6018,101849.0,29.32,2016,2,13,5,1
2016-02-14,940214.498527,6966,99462.0,29.32,2016,2,14,6,1
2016-02-15,746671.290005,5744,83293.0,29.32,2016,2,15,0,0
2016-02-16,719111.88609,6223,81192.0,29.05,2016,2,16,1,0
2016-02-17,723794.722013,11241,80996.0,30.68,2016,2,17,2,0
2016-02-18,570072.678149,3949,74797.0,30.77,2016,2,18,3,0
2016-02-19,672510.133621,9501,82564.0,29.59,2016,2,19,4,0
2016-02-20,883790.2212395,4278,95533.0,29.59,2016,2,20,5,1
2016-02-21,991384.2700283,5431,91533.0,29.59,2016,2,21,6,1
2016-02-22,698907.63622,4009,79775.0,31.37,2016,2,22,0,0
2016-02-23,641329.0610941,6027,77672.0,31.84,2016,2,23,1,0
2016-02-24,675573.377814,11117,78364.0,30.35,2016,2,24,2,0
2016-02-25,557959.327812,3236,74029.0,31.4,2016,2,25,3,0
2016-02-26,641922.8016649,9782,80200.0,31.65,2016,2,26,4,0
2016-02-27,916704.0687289999,5172,95659.0,31.65,2016,2,27,5,1
2016-02-28,994502.727301,6156,90059.0,31.65,2016,2,28,6,1
2016-02-29,726619.7578255,3956,80152.0,32.74,2016,2,29,0,0
2016-03-01,897927.643296,6666,87759.0,34.39,2016,3,1,1,0
2016-03-02,878452.364907,11706,88779.0,34.57,2016,3,2,2,0
2016-03-03,671564.7523075,3490,79787.0,34.56,2016,3,3,3,0
2016-03-04,747546.7958183,9322,86493.0,35.91,2016,3,4,4,0
2016-03-05,1028620.677053,3909,102170.0,35.91,2016,3,5,5,1
2016-03-06,1078958.5091855,4730,95178.0,35.91,2016,3,6,6,1
2016-03-07,738126.524119,3446,84681.0,37.9,2016,3,7,0,0
2016-03-08,642291.3448895,5398,84111.0,36.67,2016,3,8,1,0
2016-03-09,694645.8489091,10754,79580.0,37.62,2016,3,9,2,0
2016-03-10,572491.856825,3430,76879.0,37.77,2016,3,10,3,0
2016-03-11,664893.5129268001,9111,82962.0,38.51,2016,3,11,4,0
2016-03-12,898101.109871,3825,97275.0,38.51,2016,3,12,5,1
2016-03-13,954980.3301475,4613,90435.0,38.51,2016,3,13,6,1
2016-03-14,668066.393105,3453,78924.0,37.2,2016,3,14,0,0
2016-03-15,668186.702459,5709,79651.0,36.32,2016,3,15,1,0
2016-03-16,739805.377693,10828,81758.0,38.43,2016,3,16,2,0
2016-03-17,580452.5319757,4979,76268.0,40.17,2016,3,17,3,0
2016-03-18,666756.8191527,9539,83179.0,39.47,2016,3,18,4,0
